C;Day-Ahead Energy Market Historical Offer Report;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C;Filename: hbdayaheadenergyoffer_20230520.csv;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C;Report for: 05/20/2023 - 05/20/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C;Report generated: 09/01/2023 14:43:48 EDT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H;Day;Trading Interval;Masked Lead Participant ID;Masked Asset ID;Must Take Energy;Maximum Daily Energy Available;Economic Maximum;Economic Minimum;Cold Startup Price;Intermediate Startup Price;Hot Startup Price;No Load Price;Segment 1 Price;Segment 1 MW;Segment 2 Price;Segment 2 MW;Segment 3 Price;Segment 3 MW;Segment 4 Price;Segment 4 MW;Segment 5 Price;Segment 5 MW;Segment 6 Price;Segment 6 MW;Segment 7 Price;Segment 7 MW;Segment 8 Price;Segment 8 MW;Segment 9 Price;Segment 9 MW;Segment 10 Price;Segment 10 MW;Claim 10;Claim 30;Unit Status
H;Date;String;Number;Number;Number;Number;Number;Number;$;$;$;$;$;MW;$;MW;$;MW;$;MW;$;MW;$;MW;$;MW;$;MW;$;MW;$;MW;MW;MW;String
D;05/20/2023;22;698953;98277;0;180;7.5;7.5;0;0;0;0;-25;7.5;;;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;23;698953;98277;0;180;7.5;7.5;0;0;0;0;-25;7.5;;;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;24;698953;98277;0;180;7.5;7.5;0;0;0;0;-25;7.5;;;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;1;706923;25645;0;0;416.2;160.8;5000;5000;5000;412.89;12.98;160.8;15.64;153;15.98;78.5;21.88;0.1;21.88;23.8;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;2;706923;25645;0;0;416.5;161;5000;5000;5000;412.89;12.98;161;15.64;153.1;15.99;78.5;21.88;0.1;21.88;23.8;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;3;706923;25645;0;0;415.1;160.4;5000;5000;5000;412.89;12.97;160.4;15.64;152.5;15.98;78.2;21.88;0.1;21.88;23.9;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;4;706923;25645;0;0;414.8;160.3;5000;5000;5000;412.89;12.97;160.3;15.64;152.4;15.98;78.1;21.88;0.1;21.88;23.9;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;5;706923;25645;0;0;414.7;160.2;5000;5000;5000;412.89;12.97;160.2;15.64;152.4;15.98;78.1;21.88;0.1;21.88;23.9;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;6;706923;25645;0;0;414.4;160.1;5000;5000;5000;412.89;12.97;160.1;15.64;152.3;15.98;78.1;21.88;0.1;21.88;23.8;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;7;706923;25645;0;0;414.3;160;5000;5000;5000;412.89;12.97;160;15.64;152.3;15.98;78.1;21.88;0.1;21.88;23.8;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;8;706923;25645;0;0;413;159.5;5000;5000;5000;412.89;12.97;159.5;15.63;151.7;15.97;77.8;21.88;0.1;21.88;23.9;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;9;706923;25645;0;0;410.9;158.7;5000;5000;5000;412.89;12.97;158.7;15.62;150.9;15.96;77.3;21.88;0.1;21.88;23.9;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;10;706923;25645;0;0;409.2;158;5000;5000;5000;412.89;12.96;158;15.62;150.2;15.95;77.1;21.88;0.1;21.88;23.8;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;11;706923;25645;0;0;405.7;156.5;5000;5000;5000;332.88;11.88;156.5;14.46;148.9;14.76;76.4;20.12;0.1;20.12;23.8;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;12;706923;25645;0;0;405.3;156.4;5000;5000;5000;332.88;11.88;156.4;14.46;148.7;14.76;76.3;20.12;0.1;20.12;23.8;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;13;706923;25645;0;0;403.3;155.6;5000;5000;5000;332.88;11.87;155.6;14.46;147.9;14.75;75.9;20.12;0.1;20.12;23.8;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;14;706923;25645;0;0;401.6;154.9;5000;5000;5000;332.88;11.87;154.9;14.45;147.3;14.75;75.5;20.12;0.1;20.12;23.8;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;15;706923;25645;0;0;400.5;154.4;5000;5000;5000;332.88;11.87;154.4;14.45;146.9;14.74;75.4;20.12;0.1;20.12;23.7;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;16;706923;25645;0;0;399.3;154;5000;5000;5000;332.88;11.87;154;14.44;146.4;14.74;75.1;20.12;0.1;20.12;23.7;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;17;706923;25645;0;0;397.7;153.3;5000;5000;5000;332.88;11.87;153.3;14.44;145.8;14.73;74.8;20.12;0.1;20.12;23.7;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;18;706923;25645;0;0;396.2;152.7;5000;5000;5000;332.88;11.86;152.7;14.43;145.2;14.73;74.5;20.12;0.1;20.12;23.7;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;19;706923;25645;0;0;396.1;152.7;5000;5000;5000;332.88;11.86;152.7;14.43;145.2;14.73;74.5;20.12;0.1;20.12;23.6;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;20;706923;25645;0;0;396.1;152.7;5000;5000;5000;332.88;11.86;152.7;14.43;145.2;14.73;74.4;20.12;0.1;20.12;23.7;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;21;706923;25645;0;0;396.5;152.8;5000;5000;5000;332.88;11.86;152.8;14.43;145.4;14.73;74.5;20.12;0.1;20.12;23.7;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;22;706923;25645;0;0;399.9;154.2;5000;5000;5000;332.88;11.87;154.2;14.45;146.6;14.74;75.2;20.12;0.1;20.12;23.8;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;23;706923;25645;0;0;400.5;154.5;5000;5000;5000;332.88;11.87;154.5;14.45;146.9;14.74;75.3;20.12;0.1;20.12;23.7;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;24;706923;25645;0;0;400.4;154.4;5000;5000;5000;332.88;11.87;154.4;14.45;146.9;14.74;75.3;20.12;0.1;20.12;23.7;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;1;706923;86083;0;0;409.7;158.3;5000;5000;5000;612.89;12.96;158.3;15.62;150.6;15.96;77.2;21.88;0.1;21.88;23.5;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;2;706923;86083;0;0;410.1;158.5;5000;5000;5000;612.89;12.97;158.5;15.62;150.7;15.96;77.4;21.88;0.1;21.88;23.4;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;3;706923;86083;0;0;408.9;158;5000;5000;5000;612.89;12.96;158;15.62;150.2;15.95;77.1;21.88;0.1;21.88;23.5;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;4;706923;86083;0;0;408.7;157.9;5000;5000;5000;612.89;12.96;157.9;15.62;150.2;15.95;77.1;21.88;0.1;21.88;23.4;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;5;706923;86083;0;0;408.7;157.9;5000;5000;5000;612.89;12.96;157.9;15.62;150.2;15.95;77;21.88;0.1;21.88;23.5;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;6;706923;86083;0;0;408.6;157.8;5000;5000;5000;612.89;12.96;157.8;15.62;150.2;15.95;77;21.88;0.1;21.88;23.5;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;7;706923;86083;0;0;408.5;157.8;5000;5000;5000;612.89;12.96;157.8;15.62;150.1;15.95;77;21.88;0.1;21.88;23.5;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;8;706923;86083;0;0;407.4;157.3;5000;5000;5000;612.89;12.96;157.3;15.61;149.7;15.95;76.8;21.88;0.1;21.88;23.5;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;9;706923;86083;0;0;405.6;156.6;5000;5000;5000;612.89;12.96;156.6;15.61;149;15.94;76.4;21.88;0.1;21.88;23.5;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;10;706923;86083;0;0;404.3;156.1;5000;5000;5000;612.89;12.95;156.1;15.6;148.4;15.93;76.2;21.88;0.1;21.88;23.5;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;11;706923;86083;0;0;401.2;154.8;5000;5000;5000;532.88;11.87;154.8;14.45;147.2;14.75;75.6;20.12;0.1;20.12;23.5;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;12;706923;86083;0;0;401;154.7;5000;5000;5000;532.88;11.87;154.7;14.45;147.2;14.75;75.4;20.12;0.1;20.12;23.6;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;13;706923;86083;0;0;399.5;154.1;5000;5000;5000;532.88;11.87;154.1;14.44;146.6;14.74;75.2;20.12;0.1;20.12;23.5;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;14;706923;86083;0;0;398.2;153.6;5000;5000;5000;532.88;11.87;153.6;14.44;146.1;14.73;74.9;20.12;0.1;20.12;23.5;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;15;706923;86083;0;0;397.4;153.2;5000;5000;5000;532.88;11.87;153.2;14.44;145.8;14.73;74.7;20.12;0.1;20.12;23.6;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;16;706923;86083;0;0;396.4;152.8;5000;5000;5000;532.88;11.86;152.8;14.43;145.4;14.73;74.6;20.12;0.1;20.12;23.5;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;17;706923;86083;0;0;395;152.3;5000;5000;5000;532.88;11.86;152.3;14.43;144.8;14.72;74.3;20.12;0.1;20.12;23.5;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;18;706923;86083;0;0;393.7;151.7;5000;5000;5000;532.88;11.86;151.7;14.43;144.4;14.72;74;20.12;0.1;20.12;23.5;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;19;706923;86083;0;0;393.6;151.7;5000;5000;5000;532.88;11.86;151.7;14.43;144.3;14.72;74;20.12;0.1;20.12;23.5;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;20;706923;86083;0;0;393.5;151.7;5000;5000;5000;532.88;11.86;151.7;14.43;144.2;14.72;74;20.12;0.1;20.12;23.5;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;21;706923;86083;0;0;394;151.8;5000;5000;5000;532.88;11.86;151.8;14.43;144.5;14.72;74;20.12;0.1;20.12;23.6;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;22;706923;86083;0;0;397.1;153.1;5000;5000;5000;532.88;11.87;153.1;14.44;145.7;14.73;74.7;20.12;0.1;20.12;23.5;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;23;706923;86083;0;0;397.7;153.4;5000;5000;5000;532.88;11.87;153.4;14.44;145.8;14.73;74.9;20.12;0.1;20.12;23.5;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;24;706923;86083;0;0;397.6;153.3;5000;5000;5000;532.88;11.87;153.3;14.44;145.8;14.73;74.8;20.12;0.1;20.12;23.6;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;1;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;2;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;3;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;4;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;5;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;6;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;7;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;8;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;9;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;10;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;11;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;12;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;13;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;14;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;15;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;16;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;17;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;18;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;19;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;20;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;21;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;22;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;23;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;24;711583;18340;1;0;3;0.6;0;0;0;0;-25;5.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;1;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;2;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;3;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;4;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;5;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;6;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;7;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;8;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;9;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;10;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;11;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;12;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;13;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;14;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;15;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;16;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;17;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;18;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;19;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;20;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;21;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;22;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;23;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;24;711583;28315;1;0;2;1;0;0;0;0;-25;4;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;1;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;2;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;3;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;4;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;5;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;6;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;7;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;8;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;9;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;10;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;11;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;12;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;13;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;14;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;15;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;16;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;17;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;18;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;19;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;20;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;21;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;22;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;23;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;24;711583;31604;0;0;6;4;0;0;0;0;-25;5;285;11.3;;;;;;;;;;;;;;;;;0;0;ECONOMIC
D;05/20/2023;1;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;2;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;3;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;4;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;5;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;6;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;7;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;8;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;9;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;10;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;11;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;12;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;13;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;14;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;15;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;16;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;17;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;18;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;19;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;20;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;21;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;22;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;23;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;24;711583;41340;1;0;2;0.5;0;0;0;0;-25;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;1;711583;45270;0;0;11;11;0;0;0;0;395.85;13;;;;;;;;;;;;;;;;;;;11.1;11.1;ECONOMIC
D;05/20/2023;2;711583;45270;0;0;11;11;0;0;0;0;395.85;13;;;;;;;;;;;;;;;;;;;11.1;11.1;ECONOMIC
D;05/20/2023;3;711583;45270;0;0;11;11;0;0;0;0;395.85;13;;;;;;;;;;;;;;;;;;;11.1;11.1;ECONOMIC
D;05/20/2023;4;711583;45270;0;0;11;11;0;0;0;0;395.85;13;;;;;;;;;;;;;;;;;;;11.1;11.1;ECONOMIC
D;05/20/2023;5;711583;45270;0;0;11;11;0;0;0;0;395.85;13;;;;;;;;;;;;;;;;;;;11.1;11.1;ECONOMIC
D;05/20/2023;6;711583;45270;0;0;11;11;0;0;0;0;395.85;13;;;;;;;;;;;;;;;;;;;11.1;11.1;ECONOMIC
D;05/20/2023;7;711583;45270;0;0;11;11;0;0;0;0;395.85;13;;;;;;;;;;;;;;;;;;;11.1;11.1;ECONOMIC
D;05/20/2023;8;711583;45270;0;0;11;11;0;0;0;0;395.85;13;;;;;;;;;;;;;;;;;;;11.1;11.1;ECONOMIC
D;05/20/2023;9;711583;45270;0;0;11;11;0;0;0;0;395.85;13;;;;;;;;;;;;;;;;;;;11.1;11.1;ECONOMIC
D;05/20/2023;10;711583;45270;0;0;11;11;0;0;0;0;395.85;13;;;;;;;;;;;;;;;;;;;11.1;11.1;ECONOMIC
D;05/20/2023;11;711583;45270;0;0;11;11;0;0;0;0;395.85;13;;;;;;;;;;;;;;;;;;;11.1;11.1;ECONOMIC
D;05/20/2023;12;711583;45270;0;0;11;11;0;0;0;0;395.85;13;;;;;;;;;;;;;;;;;;;11.1;11.1;ECONOMIC
D;05/20/2023;13;711583;45270;0;0;11;11;0;0;0;0;395.85;13;;;;;;;;;;;;;;;;;;;11.1;11.1;ECONOMIC
D;05/20/2023;14;711583;45270;0;0;11;11;0;0;0;0;395.85;13;;;;;;;;;;;;;;;;;;;11.1;11.1;ECONOMIC
D;05/20/2023;15;711583;45270;0;0;11;11;0;0;0;0;395.85;13;;;;;;;;;;;;;;;;;;;11.1;11.1;ECONOMIC
D;05/20/2023;16;711583;45270;0;0;11;11;0;0;0;0;395.85;13;;;;;;;;;;;;;;;;;;;11.1;11.1;ECONOMIC
D;05/20/2023;17;711583;45270;0;0;11;11;0;0;0;0;395.85;13;;;;;;;;;;;;;;;;;;;11.1;11.1;ECONOMIC
D;05/20/2023;18;711583;45270;0;0;11;11;0;0;0;0;395.85;13;;;;;;;;;;;;;;;;;;;11.1;11.1;ECONOMIC
D;05/20/2023;19;711583;45270;0;0;11;11;0;0;0;0;395.85;13;;;;;;;;;;;;;;;;;;;11.1;11.1;ECONOMIC
